"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"1540"	"tyr-2"	1	18	0
"1540"	"tyr-2"	1	18	0
"1541"	"tyr-2"	1	18	0
"1541"	"tyr-2"	1	18	0
"1542"	"tyr-2"	1	18	0
"1542"	"tyr-2"	1	18	0
"1543"	"tyr-2"	1	18	0
"1543"	"tyr-2"	1	18	0
"1544"	"tyr-2"	1	18	0
"1544"	"tyr-2"	1	18	0
"1545"	"tyr-2"	1	20	0
"1545"	"tyr-2"	1	20	0
"1546"	"tyr-2"	1	20	0
"1546"	"tyr-2"	1	20	0
"1547"	"tyr-2"	1	20	0
"1547"	"tyr-2"	1	20	0
"1548"	"tyr-2"	1	20	0
"1548"	"tyr-2"	1	20	0
"1549"	"tyr-2"	1	20	0
"1549"	"tyr-2"	1	20	0
"1550"	"tyr-2"	1	20	0
"1550"	"tyr-2"	1	20	0
"1551"	"tyr-2"	1	20	0
"1551"	"tyr-2"	1	20	0
"1552"	"tyr-2"	1	23	0
"1552"	"tyr-2"	1	23	0
"1553"	"tyr-2"	1	23	0
"1553"	"tyr-2"	1	23	0
"1554"	"tyr-2"	1	23	0
"1554"	"tyr-2"	1	23	0
"1555"	"tyr-2"	1	23	0
"1555"	"tyr-2"	1	23	0
"1556"	"tyr-2"	1	23	0
"1556"	"tyr-2"	1	23	0
"1557"	"tyr-2"	1	23	0
"1557"	"tyr-2"	1	23	0
"1558"	"tyr-2"	1	25	0
"1558"	"tyr-2"	1	25	0
"1559"	"tyr-2"	1	25	0
"1559"	"tyr-2"	1	25	0
"1560"	"tyr-2"	1	25	0
"1560"	"tyr-2"	1	25	0
"1561"	"tyr-2"	1	25	0
"1561"	"tyr-2"	1	25	0
"1562"	"tyr-2"	1	27	0
"1562"	"tyr-2"	1	27	0
"1563"	"tyr-2"	2	18	2
"1563"	"tyr-2"	2	18	2
"1564"	"tyr-2"	2	18	2
"1564"	"tyr-2"	2	18	2
"1565"	"tyr-2"	2	18	2
"1565"	"tyr-2"	2	18	2
"1566"	"tyr-2"	2	18	2
"1566"	"tyr-2"	2	18	2
"1567"	"tyr-2"	2	18	2
"1567"	"tyr-2"	2	18	2
"1568"	"tyr-2"	2	18	2
"1568"	"tyr-2"	2	18	2
"1569"	"tyr-2"	2	18	2
"1569"	"tyr-2"	2	18	2
"1570"	"tyr-2"	2	18	2
"1570"	"tyr-2"	2	18	2
"1571"	"tyr-2"	2	20	2
"1571"	"tyr-2"	2	20	2
"1572"	"tyr-2"	2	20	2
"1572"	"tyr-2"	2	20	2
"1573"	"tyr-2"	2	20	2
"1573"	"tyr-2"	2	20	2
"1574"	"tyr-2"	2	20	2
"1574"	"tyr-2"	2	20	2
"1575"	"tyr-2"	2	20	2
"1575"	"tyr-2"	2	20	2
"1576"	"tyr-2"	2	20	2
"1576"	"tyr-2"	2	20	2
"1577"	"tyr-2"	2	20	2
"1577"	"tyr-2"	2	20	2
"1578"	"tyr-2"	2	20	2
"1578"	"tyr-2"	2	20	2
"1579"	"tyr-2"	2	23	2
"1579"	"tyr-2"	2	23	2
"1580"	"tyr-2"	2	18	3
"1580"	"tyr-2"	2	18	3
"1581"	"tyr-2"	2	18	3
"1581"	"tyr-2"	2	18	3
"1582"	"tyr-2"	2	18	3
"1582"	"tyr-2"	2	18	3
